pl_name,hostname,gaia_dr3_id,gaia_dr2_id,tic_id,ra,dec,FUVmag,e_FUVmag,NUVmag,e_NUVmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Bmag,e_Bmag,Vmag,e_Vmag,gpmag,e_gpmag,rpmag,e_rpmag,ipmag,e_ipmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,tic_Bmag,tic_e_Bmag,tic_Vmag,tic_e_Vmag,gaiamag,e_gaiamag,Tmag,e_Tmag
Kepler-327 c,Kepler-327,2126336710805475712,2126336710805475712,63366281,292.6422963,44.0876251,,,,,,,,,,,,,,,17.246000289917000,0.1080000028014180,15.755999565124500,0.035999998450279200,16.540000915527300,0.010999999940395400,15.12600040435790,0.05999999865889550,14.487000465393100,0.054999999701976800,16.3047,0.0031,15.0971,0.002,14.4137,0.0041,14.0926,0.0025,13.9273,0.0014,12.794,0.023,12.11,0.018,11.956,0.022,11.863,0.023,11.867,0.022,11.725,0.141,9.13,,17.246,0.108,15.611,0.149,14.9804,0.000386,14.0142,0.00733641
Kepler-1431 b,Kepler-1431,2129847554510913536,2129847554510913536,26657021,292.6583919,49.8651522,,,,,,,,,,,,,,,16.141000747680700,0.1120000034570690,15.515999794006300,0.1589999943971630,15.687000274658200,0.0430000014603138,15.265000343322800,0.1340000033378600,15.01099967956540,0.05000000074505810,15.7009,0.002,15.2303,0.0021,15.0825,0.0013,15.0326,0.0051,14.982,0.004,14.098,0.028,13.787,0.026,13.756,0.06,,,,,,,,,16.141,0.112,15.4,0.149,15.2711,0.000385,14.7817,0.0069
Kepler-167 b,Kepler-167,2051933102555095936,2051933102555095936,137686948,292.6585253,38.3455558,,,,,,,,,,,,,,,,,,,,,,,,,14.7105,0.0047,13.9556,0.0037,13.6947,0.0082,13.5688,0.0021,13.4941,0.0034,12.446,0.022,11.974,0.023,11.832,0.022,11.766,0.022,11.841,0.022,11.631,0.181,9.262,,15.108,0.067,14.284,0.126,14.0004,0.000288,13.3685,0.0061
Kepler-167 c,Kepler-167,2051933102555095936,2051933102555095936,137686948,292.6585253,38.3455558,,,,,,,,,,,,,,,,,,,,,,,,,14.7105,0.0047,13.9556,0.0037,13.6947,0.0082,13.5688,0.0021,13.4941,0.0034,12.446,0.022,11.974,0.023,11.832,0.022,11.766,0.022,11.841,0.022,11.631,0.181,9.262,,15.108,0.067,14.284,0.126,14.0004,0.000288,13.3685,0.0061
Kepler-167 e,Kepler-167,2051933102555095936,2051933102555095936,137686948,292.6585253,38.3455558,,,,,,,,,,,,,,,,,,,,,,,,,14.7105,0.0047,13.9556,0.0037,13.6947,0.0082,13.5688,0.0021,13.4941,0.0034,12.446,0.022,11.974,0.023,11.832,0.022,11.766,0.022,11.841,0.022,11.631,0.181,9.262,,15.108,0.067,14.284,0.126,14.0004,0.000288,13.3685,0.0061
Kepler-167 d,Kepler-167,2051933102555095936,2051933102555095936,137686948,292.6585253,38.3455558,,,,,,,,,,,,,,,,,,,,,,,,,14.7105,0.0047,13.9556,0.0037,13.6947,0.0082,13.5688,0.0021,13.4941,0.0034,12.446,0.022,11.974,0.023,11.832,0.022,11.766,0.022,11.841,0.022,11.631,0.181,9.262,,15.108,0.067,14.284,0.126,14.0004,0.000288,13.3685,0.0061
TOI-5218 b,TOI-5218,2263568371970517120,2263568371970517120,259172249,292.6634642,71.7629612,,,,,,,,,,,,,,,,,,,,,,,,,16.7165,0.0022,15.4976,0.0029,14.8824,0.0029,14.6187,0.004,14.4443,0.0029,13.336,0.026,12.681,0.026,12.546,0.025,12.374,0.022,12.47,0.022,11.403,0.107,9.262,,16.852,0.066,16.044,0.16,15.4499,0.000678,14.5179,0.00742967
Kepler-1020 b,Kepler-1020,2128262161823652480,2128262161823652480,63362217,292.672471,46.3772776,,,,,,,,,,,,,,,15.119999885559100,0.00800000037997961,14.223999977111800,0.006000000052154060,14.631999969482400,0.05000000074505810,13.942000389099100,0.05299999937415120,13.6899995803833,0.010999999940395400,14.5156,0.002,13.9493,1E-04,13.7346,0.0027,13.6781,0.0029,13.616,0.0038,12.654,0.021,12.213,0.018,12.15,0.021,12.123,0.023,12.19,0.023,12.876,0.38,9.381,,15.12,0.008,14.211,0.137,13.9833,0.000253,13.4392,0.0063
Kepler-1587 b,Kepler-1587,2129838139942109440,2129838139942109440,26656768,292.6777294,49.6638666,,,,,,,,,,,,,,,14.87399959564210,0.06300000101327900,14.218000411987300,0.04500000178813930,14.456000328064000,0.06499999761581420,14.079000473022500,0.03500000014901160,13.845999717712400,0.12999999523162800,14.3904,0.004,14.0082,0.0105,13.8951,0.0021,13.8716,0.003,13.8545,0.0037,12.957,0.022,12.705,0.022,12.632,0.027,12.579,0.023,12.671,0.022,12.725,,9.709,,14.874,0.063,14.166,0.103,14.0315,0.000211,13.597,0.0065
Kepler-342 c,Kepler-342,2128298617506651904,2128298617506651904,63293562,292.6780488,46.7266813,,,,,,,,,,,,,,,,,,,,,,,,,13.345,,13.104,,13.043,,13.0261,0.0046,13.0268,0.0042,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,,14.189,0.041,13.2,0.08,13.0992,0.000257,12.7328,0.0064
Kepler-342 e,Kepler-342,2128298617506651904,2128298617506651904,63293562,292.6780488,46.7266813,,,,,,,,,,,,,,,,,,,,,,,,,13.345,,13.104,,13.043,,13.0261,0.0046,13.0268,0.0042,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,,14.189,0.041,13.2,0.08,13.0992,0.000257,12.7328,0.0064
Kepler-342 d,Kepler-342,2128298617506651904,2128298617506651904,63293562,292.6780488,46.7266813,,,,,,,,,,,,,,,,,,,,,,,,,13.345,,13.104,,13.043,,13.0261,0.0046,13.0268,0.0042,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,,14.189,0.041,13.2,0.08,13.0992,0.000257,12.7328,0.0064
Kepler-342 b,Kepler-342,2128298617506651904,2128298617506651904,63293562,292.6780488,46.7266813,,,,,,,,,,,,,,,,,,,,,,,,,13.345,,13.104,,13.043,,13.0261,0.0046,13.0268,0.0042,12.22,0.021,11.999,0.022,11.957,0.021,11.89,0.023,11.904,0.021,12.078,0.237,8.903,,14.189,0.041,13.2,0.08,13.0992,0.000257,12.7328,0.0064
Kepler-1484 b,Kepler-1484,2051926226306177792,2051926226306177792,137816475,292.6842738,38.1262604,,,,,16.9268,0.00855668,15.6394,0.00316174,15.1999,0.00305149,15.0237,0.00343175,14.9304,0.00460027,,,,,,,,,,,15.6383,0.0024,15.2282,0.004,15.0689,0.0011,15.0205,0.0052,14.9803,0.0034,14.135,0.026,13.765,0.031,13.646,0.044,13.574,0.025,13.571,0.032,13.021,,9.319,,15.485,0.066,15.351,0.149,15.2474,0.000516,14.7803,0.0075
Kepler-1521 b,Kepler-1521,2051865551307698688,2051865551307698688,137817355,292.6903779,37.8350549,,,,,15.7683,0.00573417,14.5922,0.00393803,14.3351,0.00981235,15.0178,0.0114143,12.9534,0.00442427,,,,,,,,,,,13.333,,12.744,,12.538,,12.451,,12.3864,0.0032,11.415,0.024,10.936,0.023,10.84,0.029,10.734,0.023,10.779,0.021,10.198,0.049,9.038,0.468,14.115,0.067,13.049,0.092,12.8476,0.000565,12.2481,0.0062
Kepler-1844 b,Kepler-1844,2051868300086828544,2051868300086828544,137817056,292.6903973,37.9345682,,,,,17.7447,0.0121341,16.2376,0.00350434,15.6511,0.00371327,15.4351,0.00360233,15.3903,0.00552697,,,,,,,,,,,16.1706,0.0018,15.66,0.0041,15.4686,0.0004,15.3827,0.0045,15.3391,0.0036,14.461,0.03,14.074,0.028,14.062,0.063,13.851,0.026,13.94,0.034,12.793,0.505,9.036,,16.381,0.069,15.995,0.309,15.6915,0.000462,15.1693,0.0087
Kepler-769 c,Kepler-769,2051933343073295232,2051933343073295232,137815803,292.7130925,38.3581685,,,,,,,,,,,,,,,,,,,,,,,,,15.1394,0.0024,14.7386,0.0047,14.6126,0.0022,14.5805,0.0033,14.5463,0.0017,13.684,0.025,13.394,0.024,13.392,0.04,13.275,0.024,13.304,0.029,12.925,,9.141,,15.335,0.066,14.984,0.046,14.7604,0.000296,14.3136,0.0066
Kepler-769 b,Kepler-769,2051933343073295232,2051933343073295232,137815803,292.7130925,38.3581685,,,,,,,,,,,,,,,,,,,,,,,,,15.1394,0.0024,14.7386,0.0047,14.6126,0.0022,14.5805,0.0033,14.5463,0.0017,13.684,0.025,13.394,0.024,13.392,0.04,13.275,0.024,13.304,0.029,12.925,,9.141,,15.335,0.066,14.984,0.046,14.7604,0.000296,14.3136,0.0066
Kepler-1142 b,Kepler-1142,2126342380162345344,2126342380162345344,63366291,292.7144796,44.0822816,,,,,,,,,,,,,,,15.303000450134300,0.014000000432133700,14.48900032043460,0.02199999988079070,14.83899974823000,0.013000000268220900,14.319999694824200,0.057999998331069900,14.09000015258790,0.12099999934434900,14.7335,0.0029,14.2542,0.0019,14.0744,0.0006,14.0058,0.0043,13.9603,0.0038,13.031,0.023,12.672,0.022,12.648,0.028,12.582,0.024,12.624,0.023,12.719,0.344,9.517,,15.303,0.014,14.505,0.069,14.2783,0.000259,13.7797,0.0075
Kepler-1902 b,Kepler-1902,2077668752749671424,2077668752749671424,63370825,292.7376545,42.0147792,,,,,,,,,,,,,,,,,,,,,,,,,16.9713,0.0059,15.767,0.0033,15.091,0.0028,14.7762,0.0034,14.5944,0.0056,13.463,0.025,12.79,0.027,12.677,0.028,,,,,,,,,17.423,0.043,16.113,0.126,15.662,0.00061,14.6922,0.00752047
Kepler-1015 b,Kepler-1015,2125896459478159360,2125896459478159360,63373862,292.7573088,43.4268439,,,,,,,,,,,,,,,13.319999694824200,0.035999998450279200,12.87600040435790,0.026000000536441800,12.991999626159700,0.014000000432133700,12.795000076293900,0.06199999898672100,12.692000389099100,0.06700000166893010,13.0118,0.001,12.7694,0.001,12.9964,0.0511,12.8631,0.001,12.7361,0.0042,11.887,0.021,11.713,0.021,11.684,0.019,11.662,0.023,11.682,0.021,11.535,0.134,9.224,,13.32,0.036,12.825,0.08,12.7586,0.000249,12.4222,0.007
Kepler-1826 b,Kepler-1826,2129686991453013248,2129686991453013248,26749051,292.7700072,48.8998469,,,,,,,,,,,,,,,,,,,,,,,,,16.9374,0.0022,15.7457,0.0029,15.0857,0.0024,14.7992,0.0025,14.6338,0.0026,13.491,0.025,12.84,0.022,12.674,0.027,12.568,0.023,12.577,0.023,12.587,0.256,9.349,,18.004,0.162,16.83,0.2,15.6654,0.000504,14.7093,0.00734399
Kepler-1203 b,Kepler-1203,2126343823271448832,2126343823271448832,63449012,292.7734523,44.178088,,,,,,,,,,,,,,,16.989999771118200,0.013000000268220900,15.555000305175800,0.03799999877810480,16.257999420166000,0.008999999612569810,14.944999694824200,0.057999998331069900,14.458000183105500,0.06599999964237210,16.1114,0.0036,14.9532,0.0011,14.3837,0.0037,14.129,0.0023,13.9867,0.0016,12.861,0.021,12.191,0.017,12.059,0.022,12.01,0.024,12.077,0.022,12.123,0.229,9.32,,16.99,0.013,15.385,0.092,14.9147,0.000407,14.0801,0.0062
Kepler-1560 b,Kepler-1560,2125880825797124352,2125880825797124352,63373449,292.7846013,43.21601,,,,,,,,,,,,,,,14.192000389099100,0.026000000536441800,13.555999755859400,0.024000000208616300,13.784000396728500,0.02199999988079070,13.371000289917000,0.052000001072883600,13.194999694824200,0.07500000298023220,13.7869,0.0067,13.401,,13.246,,13.173,0.0026,13.1314,0.0028,12.247,0.021,11.912,0.021,11.868,0.021,11.809,0.023,11.843,0.021,12.017,0.225,9.396,,14.192,0.026,13.505,0.092,13.3846,0.000553,12.9108,0.0061
Kepler-430 b,Kepler-430,2129833810615727488,2129833810615727488,26748113,292.8085984,49.5794242,,,,,,,,,,,,,,,14.63599967956540,0.05299999937415120,13.994999885559100,0.052000001072883600,14.270000457763700,0.03200000151991840,13.822999954223600,0.041999999433755900,13.678999900817900,0.05000000074505810,14.1677,0.0009,13.773,0.0012,13.6758,0.0053,13.6591,0.0019,13.6397,0.002,12.743,0.02,12.486,0.023,12.391,0.03,12.418,0.023,12.434,0.021,12.804,,9.802,,14.636,0.053,13.908,0.16,13.8135,0.000268,13.3844,0.0067
Kepler-430 c,Kepler-430,2129833810615727488,2129833810615727488,26748113,292.8085984,49.5794242,,,,,,,,,,,,,,,14.63599967956540,0.05299999937415120,13.994999885559100,0.052000001072883600,14.270000457763700,0.03200000151991840,13.822999954223600,0.041999999433755900,13.678999900817900,0.05000000074505810,14.1677,0.0009,13.773,0.0012,13.6758,0.0053,13.6591,0.0019,13.6397,0.002,12.743,0.02,12.486,0.023,12.391,0.03,12.418,0.023,12.434,0.021,12.804,,9.802,,14.636,0.053,13.908,0.16,13.8135,0.000268,13.3844,0.0067
Kepler-1210 b,Kepler-1210,2128893144058813056,2128893144058813056,26750065,292.8321598,48.2193376,,,,,,,,,,,,,,,,,,,,,,,,,16.0369,0.0033,15.5103,0.0031,15.3517,0.0041,15.2859,0.004,15.2348,0.0043,14.266,0.028,13.936,0.041,13.833,0.067,13.831,0.024,13.959,0.03,13.26,,9.52,,16.783,0.045,15.649,0.298,15.566,0.000534,15.0466,0.0063
Kepler-423 b,Kepler-423,2128273225659492608,2128273225659492608,63452790,292.8557189,46.3911883,,,,,,,,,,,,,,,,,,,,,,,,,14.678,0.0071,14.2468,0.0034,14.1129,0.0065,14.075,0.0032,14.0419,0.0067,13.142,0.023,12.847,0.018,12.779,0.031,12.656,0.024,12.696,0.023,12.649,0.363,9.509,,15.205,0.042,14.462,0.126,14.28,0.000295,13.814,0.0063
Kepler-1307 b,Kepler-1307,2128297208757012992,2128297208757012992,63453366,292.8698348,46.7418679,,,,,,,,,,,,,,,,,,,,,,,,,15.7761,0.0022,15.3583,0.0021,15.1978,0.0016,15.1504,0.0028,15.1156,0.0029,14.171,0.028,13.885,0.032,13.878,0.064,13.819,0.025,13.922,0.031,13.1,,9.168,,15.598,0.045,15.636,0.16,15.3803,0.000401,14.916,0.0066
Kepler-1323 b,Kepler-1323,2128242611132484736,2128242611132484736,63452310,292.8722515,46.098729,,,,,,,,,,,,,,,13.043999671936000,0.00800000037997961,12.496999740600600,0.006000000052154060,12.6850004196167,0.028999999165535000,12.335000038147000,0.03500000014901160,12.215999603271500,0.0,12.602,,12.333,,12.251,,12.237,,12.2356,0.0027,11.387,0.021,11.147,0.017,11.122,0.018,11.087,0.023,11.13,0.021,11.015,0.088,9.601,,12.695,0.39,12.444,0.069,12.344,0.000188,11.9566,0.0061
Kepler-45 b,Kepler-45,2053562475706063744,2053562475706063744,137899948,292.8729292,41.0641727,,,,,,,,,,,,,,,,,,,,,,,,,17.3368,0.0057,16.1443,0.0053,15.3925,0.002,15.0453,0.0002,14.8665,0.0024,13.749,0.024,13.077,0.025,12.892,0.03,12.805,0.023,12.838,0.024,12.763,0.447,9.09,,18.195,0.167,16.744,1.133,15.9804,0.000894,14.9826,0.00776726
Kepler-82 d,Kepler-82,2125850623586710400,2125850623586710400,63372898,292.8733696,42.9661583,,,,,,,,,,,,,,,15.9399995803833,0.03799999877810480,15.317999839782700,0.04399999976158140,15.531999588012700,0.017000000923872000,15.081000328064000,0.029999999329447700,14.914999961853000,0.11800000071525600,15.6264,0.001,15.0992,0.0025,14.9183,0.0023,14.8597,0.0034,14.8125,0.0023,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,,15.94,0.038,15.131,0.492,15.1377,0.00037,14.6108,0.0088
Kepler-82 b,Kepler-82,2125850623586710400,2125850623586710400,63372898,292.8733696,42.9661583,,,,,,,,,,,,,,,15.9399995803833,0.03799999877810480,15.317999839782700,0.04399999976158140,15.531999588012700,0.017000000923872000,15.081000328064000,0.029999999329447700,14.914999961853000,0.11800000071525600,15.6264,0.001,15.0992,0.0025,14.9183,0.0023,14.8597,0.0034,14.8125,0.0023,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,,15.94,0.038,15.131,0.492,15.1377,0.00037,14.6108,0.0088
Kepler-82 e,Kepler-82,2125850623586710400,2125850623586710400,63372898,292.8733696,42.9661583,,,,,,,,,,,,,,,15.9399995803833,0.03799999877810480,15.317999839782700,0.04399999976158140,15.531999588012700,0.017000000923872000,15.081000328064000,0.029999999329447700,14.914999961853000,0.11800000071525600,15.6264,0.001,15.0992,0.0025,14.9183,0.0023,14.8597,0.0034,14.8125,0.0023,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,,15.94,0.038,15.131,0.492,15.1377,0.00037,14.6108,0.0088
Kepler-82 c,Kepler-82,2125850623586710400,2125850623586710400,63372898,292.8733696,42.9661583,,,,,,,,,,,,,,,15.9399995803833,0.03799999877810480,15.317999839782700,0.04399999976158140,15.531999588012700,0.017000000923872000,15.081000328064000,0.029999999329447700,14.914999961853000,0.11800000071525600,15.6264,0.001,15.0992,0.0025,14.9183,0.0023,14.8597,0.0034,14.8125,0.0023,13.879,0.024,13.527,0.028,13.518,0.048,13.42,0.024,13.48,0.029,12.906,,9.215,,15.94,0.038,15.131,0.492,15.1377,0.00037,14.6108,0.0088
Kepler-1843 b,Kepler-1843,2053569485093626752,2053569485093626752,137900524,292.8852302,41.279169,,,,,,,,,,,,,,,13.996999740600600,0.01899999938905240,13.088000297546400,0.032999999821186100,13.48799991607670,0.023000000044703500,12.843999862670900,0.052000001072883600,12.706000328064000,0.06499999761581420,13.484,,12.949,,12.729,,12.621,,12.5751,0.007,11.606,0.021,11.214,0.02,11.141,0.018,11.113,0.023,11.151,0.021,10.936,0.09,9.241,,13.997,0.019,13.086,0.114,12.9086,0.000273,12.3805,0.0124
Kepler-1845 b,Kepler-1845,2052257355406092160,2052257355406092160,137892408,292.9016226,38.297032,,,,,,,,,,,,,,,,,,,,,,,,,16.4781,0.0019,15.7014,0.0044,15.415,0.0031,15.2804,0.0092,15.2003,0.0054,14.175,0.025,13.66,0.028,13.585,0.042,13.536,0.026,13.641,0.033,12.821,,8.823,,16.802,0.068,16.117,0.16,15.7496,0.00054,15.0995,0.011
Kepler-241 c,Kepler-241,2053551068272937088,2053551068272937088,137899939,292.9131121,41.0609786,,,,,,,,,,,,,,,,,,,16.327999114990200,0.010999999940395400,15.28499984741210,0.06199999898672100,15.053999900817900,0.04399999976158140,16.2363,0.0022,15.3534,0.0026,14.9915,0.0029,14.8165,0.002,14.6867,0.0052,13.608,0.026,13.064,0.025,12.881,0.033,12.858,0.023,12.897,0.025,12.592,0.389,9.079,,16.437,0.068,15.708,0.195,15.3871,0.000781,14.6815,0.0061
Kepler-241 b,Kepler-241,2053551068272937088,2053551068272937088,137899939,292.9131121,41.0609786,,,,,,,,,,,,,,,,,,,16.327999114990200,0.010999999940395400,15.28499984741210,0.06199999898672100,15.053999900817900,0.04399999976158140,16.2363,0.0022,15.3534,0.0026,14.9915,0.0029,14.8165,0.002,14.6867,0.0052,13.608,0.026,13.064,0.025,12.881,0.033,12.858,0.023,12.897,0.025,12.592,0.389,9.079,,16.437,0.068,15.708,0.195,15.3871,0.000781,14.6815,0.0061
Kepler-274 b,Kepler-274,2052307864222921088,2052307864222921088,137892978,292.9227926,38.4772173,,,,,,,,,,,,,,,,,,,,,,,,,15.4854,0.0023,15.01,0.0025,14.836,0.0022,14.7672,0.0036,14.7129,0.0027,13.773,0.024,13.458,0.025,13.456,0.039,13.373,0.024,13.445,0.031,13.028,0.514,9.236,,15.558,0.066,15.238,0.057,15.0319,0.000317,14.5312,0.0072
Kepler-274 c,Kepler-274,2052307864222921088,2052307864222921088,137892978,292.9227926,38.4772173,,,,,,,,,,,,,,,,,,,,,,,,,15.4854,0.0023,15.01,0.0025,14.836,0.0022,14.7672,0.0036,14.7129,0.0027,13.773,0.024,13.458,0.025,13.456,0.039,13.373,0.024,13.445,0.031,13.028,0.514,9.236,,15.558,0.066,15.238,0.057,15.0319,0.000317,14.5312,0.0072
Kepler-110 b,Kepler-110,2128925579652377472,2128925579652377472,26751563,292.9291693,48.6028303,,,,,,,,,,,,,,,13.6899995803833,0.11699999868869800,13.100000381469700,0.07900000363588330,13.343999862670900,0.10499999672174500,13.029999732971200,0.16300000250339500,12.857999801635700,0.07400000095367430,13.31,,12.982,,12.859,,12.814,,12.7857,0.0032,11.919,0.021,11.658,0.019,11.623,0.019,11.561,0.023,11.594,0.021,11.293,0.082,9.74,,13.69,0.117,13.003,0.103,12.902,0.000327,12.5047,0.0066
Kepler-110 c,Kepler-110,2128925579652377472,2128925579652377472,26751563,292.9291693,48.6028303,,,,,,,,,,,,,,,13.6899995803833,0.11699999868869800,13.100000381469700,0.07900000363588330,13.343999862670900,0.10499999672174500,13.029999732971200,0.16300000250339500,12.857999801635700,0.07400000095367430,13.31,,12.982,,12.859,,12.814,,12.7857,0.0032,11.919,0.021,11.658,0.019,11.623,0.019,11.561,0.023,11.594,0.021,11.293,0.082,9.74,,13.69,0.117,13.003,0.103,12.902,0.000327,12.5047,0.0066
HATS-65 b,HATS-65,6766134630213144704,6766134630213144704,169504920,292.9397825,-26.7402021,,,16.9135,0.0252,,,,,,,,,,,13.079999923706100,0.02199999988079070,12.48799991607670,0.014000000432133700,12.739999771118200,0.017999999225139600,12.348999977111800,0.027000000700354600,12.118000030517600,0.0860000029206276,12.859,,12.515,,12.378,,12.314,,12.2335,0.0024,11.405,0.023,11.145,0.025,11.095,0.023,10.984,0.023,11.025,0.02,11.142,0.194,8.279,,13.08,0.022,12.679,0.069,12.3793,0.00044,11.9801,0.0112
Kepler-1577 b,Kepler-1577,2128481789271221632,2128481789271221632,240177285,292.9552704,47.5730433,,,,,,,,,,,,,,,16.545000076293900,0.0,15.520000457763700,0.0,16.121000289917000,0.02800000086426740,15.008999824523900,0.0,14.803999900817900,0.0,15.8203,0.0029,15.0061,0.0023,14.7004,0.0019,14.5762,0.0032,14.4809,0.004,13.491,0.024,12.936,0.027,12.862,0.031,12.79,0.023,12.85,0.023,13.123,0.496,9.551,0.511,16.545,0.0,15.228,0.183,15.0571,0.000732,14.3934,0.007
Kepler-1986 b,Kepler-1986,2125848733801094912,2125848733801094912,240184288,292.9582727,42.8548909,,,,,,,,,,,,,,,16.301000595092800,0.010999999940395400,15.77299976348880,0.006000000052154060,15.92199993133550,0.00800000037997961,15.539999961853000,0.0,15.317999839782700,0.07100000232458120,16.2251,0.0034,15.6869,0.002,15.4834,0.0017,15.4029,0.0029,15.3338,0.0028,14.386,0.03,13.914,0.049,13.908,0.057,13.845,0.028,13.902,0.035,12.347,,9.122,,16.301,0.011,15.661,0.195,15.718,0.00052,15.1792,0.0069
Kepler-717 b,Kepler-717,2125888419299436800,2125888419299436800,240183442,292.9655071,43.346345,,,,,,,,,,,,,,,,,,,,,,,,,16.0571,0.0016,15.6103,0.0063,15.4377,0.0037,15.3629,0.0049,15.3155,0.0035,14.43,0.034,13.966,0.043,13.996,0.06,13.891,0.027,13.971,0.034,13.134,,9.011,,16.607,-0.058,15.756,0.218,15.6239,0.000533,15.1332,0.0078
Kepler-1312 b,Kepler-1312,2053550106200274688,2053550106200274688,137899873,292.9712801,41.0357494,,,,,,,,,,,,,,,13.289999961853000,0.029999999329447700,12.539999961853000,0.041999999433755900,12.843000411987300,0.029999999329447700,12.319000244140600,0.06199999898672100,12.248000144958500,0.07699999958276750,13.029,,12.553,,12.373,,12.295,,12.1571,0.0023,11.323,0.021,10.947,0.022,10.907,0.019,10.873,0.021,10.904,0.018,10.932,0.09,8.708,,13.29,0.03,12.491,0.08,12.3778,0.000467,11.9163,0.0061
Kepler-1312 c,Kepler-1312,2053550106200274688,2053550106200274688,137899873,292.9712801,41.0357494,,,,,,,,,,,,,,,13.289999961853000,0.029999999329447700,12.539999961853000,0.041999999433755900,12.843000411987300,0.029999999329447700,12.319000244140600,0.06199999898672100,12.248000144958500,0.07699999958276750,13.029,,12.553,,12.373,,12.295,,12.1571,0.0023,11.323,0.021,10.947,0.022,10.907,0.019,10.873,0.021,10.904,0.018,10.932,0.09,8.708,,13.29,0.03,12.491,0.08,12.3778,0.000467,11.9163,0.0061
Kepler-1573 b,Kepler-1573,2129820582115829504,2129820582115829504,26752863,292.9883129,49.4849664,,,,,,,,,,,,,,,16.023000717163100,0.03999999910593030,15.434000015258800,0.13699999451637300,15.652000427246100,0.02199999988079070,15.223999977111800,0.01600000075995920,15.187999725341800,0.23199999332428000,15.5426,0.0038,15.1374,0.0034,14.992,0.0025,14.9644,0.002,14.9106,0.0027,14.021,0.028,13.68,0.028,13.677,0.054,13.602,0.025,13.6,0.028,12.768,,9.772,,16.023,0.04,15.304,0.046,15.1693,0.000449,14.71,0.0063
Kepler-733 b,Kepler-733,2128047069862606208,2128047069862606208,240179452,293.0181882,45.9147063,,,,,,,,,,,,,,,,,,,,,,,,,15.9237,0.0028,15.3442,0.0028,15.1442,0.0023,15.0706,0.0021,15.0024,0.0033,14.141,0.032,13.726,0.038,13.648,0.044,13.551,0.025,13.616,0.029,12.334,,9.544,,16.205,0.07,15.561,0.126,15.3954,0.000329,14.8436,0.0077
Kepler-217 b,Kepler-217,2128268380936413568,2128268380936413568,240178935,293.0377331,46.2775223,,,,,,,,,,,,,,,,,,,,,,,,,13.432,,13.258,,13.189,,13.1102,0.0031,13.1156,0.0032,12.319,0.022,12.176,0.024,12.103,0.024,12.054,0.022,12.064,0.022,12.224,0.252,9.251,,13.705,0.008,13.155,0.069,13.1207,0.000307,12.7978,0.007
