pl_name,hostname,gaia_dr3_id,ra,dec,fuvmag,e_fuvmag,nuvmag,e_nuvmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,vmag,e_vmag,bmag,e_bmag,gprimemag,e_gprimemag,rprimemag,e_rprimemag,iprimemag,e_iprimemag,gaiaGmag,e_gaiaGmag,gaiaBPmag,e_gaiaBPmag,gaiaRPmag,e_gaiaRPmag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,ymag,e_ymag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag
Kepler-773 b,Kepler-773,2052603289249806976,290.8846217,38.0575539,,,,,15.926,0.00642374,14.7704,0.00536032,15.2183,0.0115028,14.5816,0.0137985,13.8746,0.0062531,,,,,,,,,,,13.26787896038,0.0117202051227464,13.60395638843,0.0251138682388422,12.76868956469,0.0189048614964522,13.6809997558594,0.0036170000676065,13.1920003890991,,13.0970001220703,,13.1388998031616,0.0007190000033006,13.0790004730225,0.0041160001419484,12.216,0.022,11.908,0.019,11.888,0.02,11.818,0.023,11.873,0.022,11.909,0.217,9.066,
Kepler-1903 b,Kepler-1903,2136206476929730688,290.8882981,51.2481617,,,,,,,,,,,,,,,15.448,0.03,15.98,0.011,15.625,0.0,15.222,0.0,15.158,0.0,15.329015393781,0.0170918403451369,15.646183181448,0.0424326732358227,14.847026215566,0.0379972203001259,15.6888999938965,0.0017069999594241,15.3065996170044,0.0001769999944372,15.1976003646851,0.0022670000325888,15.1888999938965,0.0017610000213608,15.1687002182007,0.0001329999940935,14.315,0.027,14.049,0.049,13.98,0.048,13.963,0.025,14.018,0.03,13.341,0.501,9.89,
Kepler-1909 b,Kepler-1909,2101944835616987136,290.889409,42.4596251,,,,,,,,,,,,,,,16.079,0.031,16.994,0.095,16.36,0.009,15.735,0.094,15.402,0.0,15.777925610398,0.0178632281052001,16.295047759703,0.052109668300317,15.072577841256,0.0687331914954288,16.4491996765137,0.0026320000179112,15.7425003051758,0.0023529999889433,15.4610996246338,0.0052260002121329,15.3396997451782,0.0041290000081062,15.2400999069214,0.0054199998266995,14.223,0.027,13.649,0.028,13.558,0.037,13.509,0.024,13.532,0.03,11.997,0.21,9.218,
Kepler-1120 b,Kepler-1120,2101941434002832000,290.9144516,42.2865522,,,,,,,,,,,,,,,,,,,15.948,0.028,15.489,0.0,15.178,0.318,15.289803091398,0.0182346259415943,15.842294165462,0.0452138873499724,14.596459296995,0.0404496045602958,16.0112991333008,0.0033819999080151,15.2445001602173,0.0036710000131279,14.970100402832,0.0009840000420808,14.8537998199463,0.0025619999505579,14.771900177002,0.0057540000416338,13.79,0.027,13.256,0.028,13.17,0.026,13.135,0.024,13.185,0.028,12.75,0.433,9.384,
Kepler-1934 b,Kepler-1934,2051019683267537024,290.9193265,37.2871677,,,,,15.0325,0.00484337,13.333,0.00358442,12.8061,0.00199327,12.7179,0.00255464,13.2355,0.00595074,,,,,,,,,,,12.7402685499,0.0153603443232919,13.04089424396,0.0275181922243642,12.27804226806,0.0227835327251202,13.2220001220703,,12.8540000915527,,12.7250003814697,,12.6820001602173,,12.6190004348755,0.0050490000285208,11.777,0.02,11.474,0.022,11.436,0.018,11.399,0.023,11.442,0.021,11.239,0.113,8.795,
Kepler-621 b,Kepler-621,2053067935992494848,290.927245,39.9141166,,,,,,,,,,,,,,,15.222,0.037,16.666,0.019,15.977,0.0,14.82,0.006,14.434,0.08,14.914196262713,0.0454295878826247,15.553418001196,0.0424144990726943,14.07936116065,0.0275099098140846,15.8388004302979,0.003701000008732,14.8466997146606,0.0028079999610781,14.4626998901367,0.0021089999936521,14.2926998138428,0.001103000016883,14.1875,0.0033299999777227,13.153,0.022,12.529,0.024,12.407,0.024,12.338,0.024,12.413,0.023,12.283,0.305,9.253,
Kepler-287 b,Kepler-287,2129509381668153984,290.9274282,48.4434588,,,21.0121,0.2714,,,,,,,,,,,14.898,0.04,15.845,0.029,15.336,0.025,14.735,0.033,14.555,0.025,14.732459616779,0.0162260107750933,15.120563048237,0.0365956984640594,14.180346518424,0.0370206615344335,15.2000999450684,0.0031280000694096,14.7107000350952,0.0027749999426305,14.5438003540039,0.002290999982506,14.4886999130249,0.0044769998639822,14.4563999176025,0.0027640000917017,13.542,0.027,13.201,0.03,13.135,0.034,13.077,0.023,13.122,0.025,12.72,,9.167,
Kepler-287 c,Kepler-287,2129509381668153984,290.9274282,48.4434588,,,21.0121,0.2714,,,,,,,,,,,14.898,0.04,15.845,0.029,15.336,0.025,14.735,0.033,14.555,0.025,14.732459616779,0.0162260107750933,15.120563048237,0.0365956984640594,14.180346518424,0.0370206615344335,15.2000999450684,0.0031280000694096,14.7107000350952,0.0027749999426305,14.5438003540039,0.002290999982506,14.4886999130249,0.0044769998639822,14.4563999176025,0.0027640000917017,13.542,0.027,13.201,0.03,13.135,0.034,13.077,0.023,13.122,0.025,12.72,,9.167,
Kepler-224 c,Kepler-224,2129161734133025408,290.9342679,47.3575414,,,,,,,,,,,,,,,15.94,0.032,16.639,0.085,16.239,0.008,15.606,0.066,15.368,0.0,15.62750859141,0.0242810056643237,16.108669355906,0.0544137207156716,14.9873028652878,0.0479320076310564,16.2224998474121,0.0031049998942762,15.5936002731323,0.0036669999826699,15.3668003082275,0.0022680000402033,15.2656002044678,0.0034119999036192,15.2054004669189,0.0008599999709986,14.212,0.025,13.722,0.022,13.703,0.039,13.693,0.025,13.732,0.029,12.726,,9.535,
Kepler-224 d,Kepler-224,2129161734133025408,290.9342679,47.3575414,,,,,,,,,,,,,,,15.94,0.032,16.639,0.085,16.239,0.008,15.606,0.066,15.368,0.0,15.62750859141,0.0242810056643237,16.108669355906,0.0544137207156716,14.9873028652878,0.0479320076310564,16.2224998474121,0.0031049998942762,15.5936002731323,0.0036669999826699,15.3668003082275,0.0022680000402033,15.2656002044678,0.0034119999036192,15.2054004669189,0.0008599999709986,14.212,0.025,13.722,0.022,13.703,0.039,13.693,0.025,13.732,0.029,12.726,,9.535,
Kepler-224 e,Kepler-224,2129161734133025408,290.9342679,47.3575414,,,,,,,,,,,,,,,15.94,0.032,16.639,0.085,16.239,0.008,15.606,0.066,15.368,0.0,15.62750859141,0.0242810056643237,16.108669355906,0.0544137207156716,14.9873028652878,0.0479320076310564,16.2224998474121,0.0031049998942762,15.5936002731323,0.0036669999826699,15.3668003082275,0.0022680000402033,15.2656002044678,0.0034119999036192,15.2054004669189,0.0008599999709986,14.212,0.025,13.722,0.022,13.703,0.039,13.693,0.025,13.732,0.029,12.726,,9.535,
Kepler-224 b,Kepler-224,2129161734133025408,290.9342679,47.3575414,,,,,,,,,,,,,,,15.94,0.032,16.639,0.085,16.239,0.008,15.606,0.066,15.368,0.0,15.62750859141,0.0242810056643237,16.108669355906,0.0544137207156716,14.9873028652878,0.0479320076310564,16.2224998474121,0.0031049998942762,15.5936002731323,0.0036669999826699,15.3668003082275,0.0022680000402033,15.2656002044678,0.0034119999036192,15.2054004669189,0.0008599999709986,14.212,0.025,13.722,0.022,13.703,0.039,13.693,0.025,13.732,0.029,12.726,,9.535,
Kepler-1417 b,Kepler-1417,2101513139864999424,290.9498966,40.605197,,,,,,,,,,,,,,,14.0,0.044,14.816,0.033,14.388,0.027,13.862,0.066,13.633,0.099,13.84687886217,0.0126620342350385,14.199354367747,0.0257848431844396,13.32362838167,0.0228802797394095,14.2644996643066,0.00219799997285,13.8319997787476,0.0083219995722174,13.7160997390747,0.0166049990803003,13.6394996643066,0.0051000001840293,13.6111001968384,0.0039240000769496,12.714,0.023,12.4,0.024,12.339,0.023,12.266,0.022,12.301,0.021,12.389,0.333,9.327,
Kepler-1148 b,Kepler-1148,2127431274629643008,290.9536059,45.7195545,,,,,,,,,,,,,,,15.453,0.02,16.487,0.076,15.889,0.026,15.125,0.054,14.873,0.071,15.27086127836,0.0234680576243326,15.798365288291,0.0522255610093689,14.589335950451,0.0423363799302874,15.9493999481201,0.0025289999321103,15.2355003356934,0.0023860000073909,14.9581003189087,0.0028840000741183,14.8526000976563,0.0015589999966323,14.7716999053955,0.0030229999683797,13.8,0.023,13.301,0.024,13.201,0.027,13.211,0.029,13.281,0.032,12.903,,9.029,
Kepler-1319 b,Kepler-1319,2129942765344872320,290.9564463,49.3667933,,,22.0622,0.3909,,,,,,,,,,,15.161,0.033,16.697,0.041,15.872,0.028,14.616,0.037,13.56,0.051,14.20159437643,0.0218304381519414,15.43254263449,0.0641136506674233,13.08289588831,0.05173134114364,15.7786998748779,0.0017480000387877,14.6231002807617,0.0056489999406039,13.5240001678467,0.0358810015022755,13.0732002258301,0.0006389999762177,12.81130027771,0.004327000118792,11.57,0.024,10.927,0.028,10.726,0.023,10.558,0.023,10.479,0.021,10.415,0.053,9.179,
Kepler-845 b,Kepler-845,2129939398090453504,290.9576363,49.2037262,,,,,,,,,,,,,,,14.939,0.005,15.995,0.009,15.419,0.035,14.633,0.036,14.386,0.076,14.625411472477,0.0143662242759542,15.16755506788,0.0371996885265917,13.93849264932,0.0308606643429241,15.3338003158569,0.0020570000633597,14.5930995941162,0.0029029999859631,14.3199996948242,0.0035319998860359,14.2025995254517,0.0028530000708997,14.1028003692627,0.0026799999177455,13.094,0.024,12.567,0.032,12.515,0.029,12.395,0.023,12.477,0.021,12.958,0.427,9.472,
Kepler-527 b,Kepler-527,2129162283888866688,290.957913,47.4062673,,,18.0022,0.0365,,,,,,,,,,,13.432,0.05,13.881,0.155,13.581,0.122,13.27,0.07,13.175,0.084,13.32108272688,0.0156347346765411,13.594079882988,0.0246423138550623,12.896849921072,0.0246786900994133,13.622200012207,0.0076009999029338,13.8978996276855,0.0011330000124871,13.3970003128052,,13.2734003067017,0.0078490003943443,13.2600002288818,0.0040369997732341,12.424,0.021,12.188,0.018,12.125,0.017,12.131,0.023,12.164,0.022,11.734,0.147,9.494,
Kepler-1520 b,Kepler-1520,2136216647412563840,290.9662102,51.5047656,,,,,,,,,,,,,,,16.117,0.078,17.13,0.023,16.668,0.039,15.546,0.04,,,15.67983850632,0.0229033544869997,16.319576665083,0.0682935742235755,14.922417684683,0.0453389009275983,16.5457992553711,0.0045159999281168,15.6569004058838,0.0042030001059174,15.2966003417969,0.0017559999832883,15.1487998962402,0.0034149999264627,15.0567998886108,0.0012329999590292,14.021,0.035,13.433,0.035,13.319,0.035,13.254,0.023,13.348,0.026,12.757,,9.766,
Kepler-85 c,Kepler-85,2127398083121764736,290.9734395,45.2902761,,,,,,,,,,,,,,,14.932,0.042,15.782,0.084,15.286,0.068,14.731,0.044,14.52,0.07,14.754048545102,0.0167123792645847,15.146856600339,0.0338823004774312,14.196267161854,0.0306728477369863,15.2382001876831,0.0023570000194013,14.7292003631592,0.0016390000237152,14.5684003829956,0.0023670000955462,14.5186004638672,0.0032720000017434,14.4670000076294,0.0037239999510347,13.552,0.023,13.192,0.024,13.083,0.023,13.082,0.024,13.137,0.025,12.353,,9.221,
Kepler-85 e,Kepler-85,2127398083121764736,290.9734395,45.2902761,,,,,,,,,,,,,,,14.932,0.042,15.782,0.084,15.286,0.068,14.731,0.044,14.52,0.07,14.754048545102,0.0167123792645847,15.146856600339,0.0338823004774312,14.196267161854,0.0306728477369863,15.2382001876831,0.0023570000194013,14.7292003631592,0.0016390000237152,14.5684003829956,0.0023670000955462,14.5186004638672,0.0032720000017434,14.4670000076294,0.0037239999510347,13.552,0.023,13.192,0.024,13.083,0.023,13.082,0.024,13.137,0.025,12.353,,9.221,
Kepler-85 d,Kepler-85,2127398083121764736,290.9734395,45.2902761,,,,,,,,,,,,,,,14.932,0.042,15.782,0.084,15.286,0.068,14.731,0.044,14.52,0.07,14.754048545102,0.0167123792645847,15.146856600339,0.0338823004774312,14.196267161854,0.0306728477369863,15.2382001876831,0.0023570000194013,14.7292003631592,0.0016390000237152,14.5684003829956,0.0023670000955462,14.5186004638672,0.0032720000017434,14.4670000076294,0.0037239999510347,13.552,0.023,13.192,0.024,13.083,0.023,13.082,0.024,13.137,0.025,12.353,,9.221,
Kepler-85 b,Kepler-85,2127398083121764736,290.9734395,45.2902761,,,,,,,,,,,,,,,14.932,0.042,15.782,0.084,15.286,0.068,14.731,0.044,14.52,0.07,14.754048545102,0.0167123792645847,15.146856600339,0.0338823004774312,14.196267161854,0.0306728477369863,15.2382001876831,0.0023570000194013,14.7292003631592,0.0016390000237152,14.5684003829956,0.0023670000955462,14.5186004638672,0.0032720000017434,14.4670000076294,0.0037239999510347,13.552,0.023,13.192,0.024,13.083,0.023,13.082,0.024,13.137,0.025,12.353,,9.221,
Kepler-1515 b,Kepler-1515,2129311576952316544,290.9739057,48.1782059,,,16.2972,0.0166,,,,,,,,,,,12.063,0.03,12.725,0.009,12.347,0.018,12.037,0.087,11.955,0.034,11.99176916652,0.0125341995144414,12.24121409608,0.0252641398294429,11.586773697,0.0200223278024358,17.9034004211426,0.0088719995692372,17.3827991485596,0.0063999998383224,17.2830009460449,0.0003000000142492,17.2719993591309,0.0119930002838373,16.9734001159668,0.0080920001491904,11.163,0.027,10.942,0.032,10.886,0.023,10.852,0.023,10.872,0.021,10.854,0.07,9.198,
Kepler-1069 b,Kepler-1069,2129215369685086080,290.9792378,47.9889097,,,19.5499,0.0902,,,,,,,,,,,13.201,0.025,14.157,0.029,13.648,0.02,13.069,0.064,12.917,0.006,13.0861034893,0.0131854553056997,13.4564780979,0.0232481212919259,12.55273658292,0.0174943225769555,13.5220003128052,0.0,13.3570003509521,,13.1140003204346,,12.9750003814697,,12.8443002700806,0.0024029999040067,11.945,0.026,11.628,0.032,11.538,0.02,11.507,0.023,11.563,0.021,11.419,0.122,9.473,0.483
Kepler-916 b,Kepler-916,2127452543307810432,290.9833818,45.9733334,,,,,,,,,,,,,,,15.435,0.067,16.442,0.049,15.847,0.013,15.13,0.038,14.814,0.049,15.161845060329,0.0163079589753855,15.620036681807,0.0514860307713453,14.546815963667,0.030768622301407,15.7255001068115,0.0011759999906644,15.1206998825073,0.001691999961622,14.9186000823975,0.0020749999675899,14.842399597168,0.0023749999236315,14.7863998413086,0.0023749999236315,13.838,0.024,13.387,0.028,13.305,0.029,13.308,0.024,13.363,0.026,12.554,,9.516,
Kepler-1302 b,Kepler-1302,2130136176312202624,290.9892462,50.308064,,,,,,,,,,,,,,,15.243,0.035,16.045,0.105,15.578,0.027,14.979,0.058,14.633,0.071,15.027022716808,0.0152953032034032,15.496996544588,0.0371329856224471,14.398299291153,0.034304789029755,15.6069002151489,0.0027620000764727,14.9998998641968,0.0017519999528303,14.7812995910645,0.0055769998580217,14.6913003921509,0.0014009999576956,14.6138000488281,0.0029690000228583,13.657,0.022,13.267,0.037,13.151,0.028,13.039,0.026,13.105,0.032,12.856,,9.574,
Kepler-1424 b,Kepler-1424,2101117418758956416,290.9916648,40.2293347,,,,,,,,,,,,,,,13.756,0.073,14.433,0.175,14.026,0.093,13.62,0.053,13.361,0.066,13.60272941463,0.033877495322253,13.92198841872,0.0278727399714352,13.061829681868,0.0218018019754069,13.9952001571655,0.0024659999180585,13.5678997039795,0.0004529999860096,13.4267997741699,0.0016740000573918,13.3971996307373,0.0023119999095797,13.358099937439,0.0029060000088065,12.497,0.023,12.16,0.018,12.104,0.022,12.024,0.024,12.067,0.022,11.687,0.154,8.706,
Kepler-393 b,Kepler-393,2127390970655877888,290.995205,45.192188,,,,,,,,,,,,,,,,,,,,,,,,,13.167231827,0.0166395544990897,13.42380520199,0.027423002589234,12.75289406811,0.0199965990550018,13.453200340271,0.0037839999422431,13.25,0.0218560006469488,13.407600402832,0.0399789996445179,13.1208000183105,0.0012469999492168,13.1108999252319,0.0021399999968707,12.325,0.023,12.087,0.021,11.995,0.017,12.002,0.064,12.029,0.058,12.023,,9.277,
Kepler-393 c,Kepler-393,2127390970655877888,290.995205,45.192188,,,,,,,,,,,,,,,,,,,,,,,,,13.167231827,0.0166395544990897,13.42380520199,0.027423002589234,12.75289406811,0.0199965990550018,13.453200340271,0.0037839999422431,13.25,0.0218560006469488,13.407600402832,0.0399789996445179,13.1208000183105,0.0012469999492168,13.1108999252319,0.0021399999968707,12.325,0.023,12.087,0.021,11.995,0.017,12.002,0.064,12.029,0.058,12.023,,9.277,
Kepler-1356 b,Kepler-1356,2126012900332317056,290.9953825,43.2438792,,,,,,,,,,,,,,,,,,,,,,,,,15.706383967455,0.0190444245568062,16.19513434876,0.0527948950355182,15.05813186602,0.0409783874099933,16.3229007720947,0.0041769999079406,15.6715002059937,0.0023860000073909,15.4200000762939,0.0008350000134669,15.331000328064,0.0014900000533089,15.2601003646851,0.0039499998092651,14.268,0.029,13.802,0.031,13.734,0.043,13.583,0.026,13.873,0.037,12.767,,8.912,
Kepler-795 b,Kepler-795,2052653729346427136,291.0189951,38.5455728,,,,,,,,,,,,,,,,,,,,,,,,,13.29851735454,0.0138532359245496,13.653687086,0.0253974310398906,12.777075029747,0.0217561372087564,13.7246999740601,0.0055379997938871,13.3690004348755,,13.1890001296997,,13.1037998199463,0.0111609995365143,13.0721998214722,0.0031000000890344,12.143,0.024,11.767,0.021,11.708,0.021,11.56,0.023,11.619,0.021,11.707,0.162,8.857,
Kepler-820 b,Kepler-820,2052968773786517760,291.0201523,39.2206091,,,,,,,,,,,,,,,,,,,,,,,,,13.9320367852,0.0130746048124834,14.286646763735,0.0308203331431716,13.409727030279,0.0232700862513735,14.3551998138428,0.0052700000815093,13.9202003479004,0.0023900000378489,13.7756004333496,0.0040930001996457,13.7347002029419,0.0047499998472631,13.6968002319336,0.0043159998022019,12.841,0.019,12.584,0.019,12.53,0.022,11.959,0.021,11.638,0.019,11.982,0.223,9.352,
Kepler-1744 b,Kepler-1744,2101955968172274432,291.0206823,42.4624633,,,,,,,,,,,,,,,,,,,,,,,,,15.245253478524,0.0172074178641808,15.618339570118,0.047865588664176,14.671805225299,0.0537964390463227,15.6871004104614,0.002123000100255,15.2270002365112,0.0024959999136626,15.0517997741699,0.0044320002198219,14.9930000305176,0.0009740000241436,14.9451999664307,0.0028699999675154,14.013,0.024,13.65,0.022,13.532,0.034,13.494,0.025,13.515,0.029,12.239,0.282,9.201,
Kepler-479 b,Kepler-479,2052548107508601216,291.0218899,37.7698734,,,,,,,,,,,,,,,,,,,,,,,,,13.53241562692,0.0133248234743233,13.96276822712,0.0257801139562842,12.93875829187,0.0207898199277403,14.0671997070313,0.0009340000106021,13.5403003692627,0.0010000000474974,13.3660001754761,,13.2419004440308,0.0003919999871868,13.1704998016357,0.0050139999948442,12.237,0.022,11.784,0.021,11.716,0.02,11.704,0.023,11.764,0.022,12.169,0.264,9.324,
Kepler-1332 b,Kepler-1332,2126102411750601088,291.0286411,43.9137055,,,,,,,,,,,,,,,13.938,0.046,14.773,0.029,14.315,0.026,13.712,0.068,13.613,0.046,13.7892662069,0.0163590431774036,14.153745160107,0.0354408491105365,13.2240381501,0.0304287662142449,14.2372999191284,0.0053829997777938,13.7452001571655,0.0005610000225715,13.5811004638672,0.0073990002274513,13.5494003295898,0.0103730000555515,13.5001001358032,0.0030370000749826,12.568,0.022,12.203,0.018,12.122,0.019,12.026,0.023,12.079,0.021,11.95,0.2,8.675,
Kepler-774 b,Kepler-774,2052629162133190784,291.0318604,38.211894,,,,,14.9389,0.00498094,14.5235,0.00641554,12.8896,0.0016875,13.1165,0.00324716,13.4442,0.00567744,,,,,,,,,,,12.76065899517,0.0133533771362283,13.02219682716,0.0266871444106842,12.34410775526,0.0196366727292519,13.0570001602173,,12.8000001907349,,12.7340002059937,,12.7360000610352,,12.6962003707886,0.0022670000325888,11.902,0.021,11.652,0.019,11.64,0.02,11.604,0.022,11.621,0.021,11.561,0.165,8.791,
Kepler-68 c,Kepler-68,2129550445852902656,291.0323102,49.0402129,,,15.5543,0.0116,,,,,,,,,,,10.035,0.026,10.777,0.0,10.659,0.077,,,,,9.9380936975,0.0135529292190416,10.2563153584,0.0196678918200095,9.45488812,0.0140664054635453,,,,,,,,,,,8.975,0.046,8.662,0.029,8.588,0.022,8.539,0.023,8.583,0.02,8.539,0.023,8.223,0.157
Kepler-68 b,Kepler-68,2129550445852902656,291.0323102,49.0402129,,,15.5543,0.0116,,,,,,,,,,,10.035,0.026,10.777,0.0,10.659,0.077,,,,,9.9380936975,0.0135529292190416,10.2563153584,0.0196678918200095,9.45488812,0.0140664054635453,,,,,,,,,,,8.975,0.046,8.662,0.029,8.588,0.022,8.539,0.023,8.583,0.02,8.539,0.023,8.223,0.157
Kepler-1077 b,Kepler-1077,2101930164010053120,291.0336333,42.2678448,,,,,,,,,,,,,,,15.224,0.017,15.815,0.081,15.295,0.045,15.031,0.028,14.843,0.04,14.9853758002,0.0159848238577061,15.34973489996,0.0410403049145307,14.453007313499,0.0362739434014868,15.4147996902466,0.001897000009194,14.9607000350952,0.0016390000237152,14.8208999633789,0.0014590000500902,14.7742004394531,0.0019470000406727,14.7377996444702,0.0036599999293685,13.83,0.024,13.481,0.022,13.496,0.035,13.491,0.024,13.515,0.03,12.96,,9.126,
Kepler-1107 b,Kepler-1107,2052965337812644352,291.049934,39.141674,,,,,,,,,,,,,,,,,,,,,,,,,14.11565333511,0.0228275023523015,14.605624018985,0.0464542840447099,13.474606038602,0.0377655246566348,14.7502002716064,0.0034539999905973,14.0797004699707,0.0063629997894167,13.8556003570557,0.0041310000233352,13.7560997009277,0.0032909999135881,13.6950998306274,0.0034099998883903,12.683,0.023,12.24,0.018,12.152,0.022,12.126,0.022,12.207,0.021,12.359,0.293,9.396,
Kepler-607 c,Kepler-607,2126248505058677120,291.0571451,44.632306,,,,,,,,,,,,,,,14.683,0.043,15.726,0.045,15.154,0.047,14.355,0.039,14.128,0.045,14.36210304766,0.0133139079062026,14.840741775219,0.029657802316086,13.728687636373,0.0230906316694872,14.9687995910645,0.0034900000318884,14.3259000778198,0.0026479999069124,14.114800453186,0.0037779998965561,14.0130996704102,0.0034469999372959,13.9516000747681,0.0020510000176727,12.965,0.025,12.498,0.021,12.426,0.019,12.414,0.024,12.471,0.023,12.59,,9.481,
Kepler-607 b,Kepler-607,2126248505058677120,291.0571451,44.632306,,,,,,,,,,,,,,,14.683,0.043,15.726,0.045,15.154,0.047,14.355,0.039,14.128,0.045,14.36210304766,0.0133139079062026,14.840741775219,0.029657802316086,13.728687636373,0.0230906316694872,14.9687995910645,0.0034900000318884,14.3259000778198,0.0026479999069124,14.114800453186,0.0037779998965561,14.0130996704102,0.0034469999372959,13.9516000747681,0.0020510000176727,12.965,0.025,12.498,0.021,12.426,0.019,12.414,0.024,12.471,0.023,12.59,,9.481,
